id,file_name,bbox,category_id
25,frame0533_zednode.jpg,"[710.0, 372.0, 149.0, 233.0]","In other words, 'chest of drawers' is = "
25,frame0533_zednode.jpg,"[733.0, 522.0, 119.0, 65.0]","In other words, 'handle' is = "
25,frame0533_zednode.jpg,"[697.0, 489.0, 155.0, 49.0]","In other words, 'toy_cat' is = "
25,frame0533_zednode.jpg,"[732.0, 440.0, 119.0, 49.0]","In other words, 'garlic' is = "
25,frame0533_zednode.jpg,"[732.0, 394.0, 120.0, 47.0]","In other words, 'tomato' is = "
25,frame0533_zednode.jpg,"[764.0, 560.0, 54.0, 12.0]","In other words, 'potato' is = "
25,frame0533_zednode.jpg,"[767.0, 509.0, 52.0, 15.0]","In other words, 'floor' is = "
25,frame0533_zednode.jpg,"[764.0, 459.0, 55.0, 14.0]","In other words, 'wall' is = "
25,frame0533_zednode.jpg,"[763.0, 410.0, 57.0, 14.0]","In other words, 'key' is = "
25,frame0533_zednode.jpg,"[540.0, 330.0, 44.0, 42.0]","In other words, 'gripper' is = "
25,frame0533_zednode.jpg,"[1062.0, 649.0, 73.0, 32.0]","In other words, 'door' is = "
25,frame0533_zednode.jpg,"[298.0, 363.0, 419.0, 264.0]","In other words, 'poster' is = "
25,frame0533_zednode.jpg,"[1075.0, 667.0, 50.0, 41.0]","In other words, 'table' is = "
25,frame0533_zednode.jpg,"[442.0, 444.0, 353.0, 276.0]","In other words, 'ceiling' is = "
26,frame0655_zednode.jpg,"[1009.0, 163.0, 271.0, 104.0]","In other words, 'cucumber' is = "
26,frame0655_zednode.jpg,"[721.0, 217.0, 44.0, 43.0]","In other words, 'green bell pepper' is = "
26,frame0655_zednode.jpg,"[443.0, 447.0, 355.0, 273.0]","In other words, 'red chili pepper' is = "
26,frame0655_zednode.jpg,"[0.0, 0.0, 361.0, 262.0]","In other words, 'drawer' is = "
26,frame0655_zednode.jpg,"[0.0, 251.0, 1280.0, 469.0]","In other words, 'chest of drawers' is = "
26,frame0655_zednode.jpg,"[698.0, 100.0, 582.0, 178.0]","In other words, 'handle' is = "
26,frame0655_zednode.jpg,"[1178.0, 384.0, 102.0, 327.0]","In other words, 'toy_cat' is = "
26,frame0655_zednode.jpg,"[1182.0, 409.0, 98.0, 76.0]","In other words, 'garlic' is = "
26,frame0655_zednode.jpg,"[1181.0, 474.0, 99.0, 83.0]","In other words, 'tomato' is = "
26,frame0655_zednode.jpg,"[1181.0, 539.0, 99.0, 90.0]","In other words, 'floor' is = "
26,frame0655_zednode.jpg,"[1180.0, 606.0, 100.0, 94.0]","In other words, 'wall' is = "
26,frame0655_zednode.jpg,"[1243.0, 652.0, 37.0, 24.0]","In other words, 'gripper' is = "
26,frame0655_zednode.jpg,"[1244.0, 580.0, 36.0, 24.0]","In other words, 'door' is = "
26,frame0655_zednode.jpg,"[1243.0, 512.0, 37.0, 21.0]","In other words, 'poster' is = "
26,frame0655_zednode.jpg,"[1247.0, 442.0, 33.0, 22.0]","In other words, 'table' is = "
26,frame0655_zednode.jpg,"[265.0, 539.0, 1015.0, 181.0]","In other words, 'ceiling' is = "
27,frame0042.jpg,"[690.0, 123.0, 162.0, 154.0]","In other words, 'carrot' is = "
27,frame0042.jpg,"[885.0, 309.0, 51.0, 51.0]","In other words, 'corn' is = "
27,frame0042.jpg,"[930.0, 336.0, 50.0, 23.0]","In other words, 'drawer' is = "
27,frame0042.jpg,"[978.0, 338.0, 32.0, 21.0]","In other words, 'chest of drawers' is = "
27,frame0042.jpg,"[1008.0, 340.0, 42.0, 20.0]","In other words, 'box, basket, case, bin, container' is = "
27,frame0042.jpg,"[1110.0, 346.0, 51.0, 29.0]","In other words, 'white toy' is = "
27,frame0042.jpg,"[1214.0, 348.0, 37.0, 24.0]","In other words, 'toy block' is = "
27,frame0042.jpg,"[436.0, 445.0, 358.0, 275.0]","In other words, 'garlic' is = "
27,frame0042.jpg,"[0.0, 0.0, 134.0, 114.0]","In other words, 'potato' is = "
27,frame0042.jpg,"[975.0, 200.0, 59.0, 47.0]","In other words, 'floor' is = "
27,frame0042.jpg,"[1108.0, 184.0, 112.0, 76.0]","In other words, 'wall' is = "
27,frame0042.jpg,"[0.0, 244.0, 1280.0, 400.0]","In other words, 'person' is = "
27,frame0042.jpg,"[0.0, 0.0, 576.0, 282.0]","In other words, 'gripper' is = "
27,frame0042.jpg,"[946.0, 74.0, 334.0, 200.0]","In other words, 'door' is = "
27,frame0042.jpg,"[206.0, 629.0, 53.0, 32.0]","In other words, 'poster' is = "
27,frame0042.jpg,"[1214.0, 406.0, 66.0, 314.0]","In other words, 'table' is = "
27,frame0042.jpg,"[1228.0, 424.0, 52.0, 87.0]","In other words, 'ceiling' is = "
28,frame0466_zednode.jpg,"[622.0, 37.0, 350.0, 227.0]","In other words, 'red chili pepper' is = "
28,frame0466_zednode.jpg,"[960.0, 36.0, 60.0, 229.0]","In other words, 'corn' is = "
28,frame0466_zednode.jpg,"[0.0, 256.0, 1280.0, 444.0]","In other words, 'tomato' is = "
28,frame0466_zednode.jpg,"[0.0, 0.0, 629.0, 267.0]","In other words, 'potato' is = "
28,frame0466_zednode.jpg,"[452.0, 652.0, 34.0, 33.0]","In other words, 'floor' is = "
28,frame0466_zednode.jpg,"[955.0, 602.0, 67.0, 25.0]","In other words, 'wall' is = "
28,frame0466_zednode.jpg,"[441.0, 445.0, 352.0, 275.0]","In other words, 'gripper' is = "
28,frame0466_zednode.jpg,"[1018.0, 54.0, 262.0, 211.0]","In other words, 'door' is = "
28,frame0466_zednode.jpg,"[0.0, 586.0, 1280.0, 134.0]","In other words, 'poster' is = "
28,frame0466_zednode.jpg,"[582.0, 359.0, 698.0, 249.0]","In other words, 'table' is = "
28,frame0466_zednode.jpg,"[1209.0, 344.0, 43.0, 22.0]","In other words, 'ceiling' is = "
29,frame0538.jpg,"[0.0, 295.0, 361.0, 303.0]","In other words, 'toy_cat' is = "
29,frame0538.jpg,"[359.0, 222.0, 921.0, 495.0]","In other words, 'tomato' is = "
29,frame0538.jpg,"[0.0, 0.0, 926.0, 296.0]","In other words, 'floor' is = "
29,frame0538.jpg,"[662.0, 81.0, 618.0, 163.0]","In other words, 'wall' is = "
29,frame0538.jpg,"[83.0, 662.0, 91.0, 58.0]","In other words, 'gripper' is = "
29,frame0538.jpg,"[191.0, 555.0, 26.0, 20.0]","In other words, 'door' is = "
29,frame0538.jpg,"[441.0, 445.0, 353.0, 275.0]","In other words, 'poster' is = "
29,frame0538.jpg,"[481.0, 186.0, 131.0, 100.0]","In other words, 'ceiling' is = "
30,frame0692_zednode.jpg,"[1176.0, 588.0, 102.0, 44.0]","In other words, 'cucumber' is = "
30,frame0692_zednode.jpg,"[442.0, 445.0, 352.0, 275.0]","In other words, 'green bell pepper' is = "
30,frame0692_zednode.jpg,"[1177.0, 664.0, 100.0, 47.0]","In other words, 'green chili pepper' is = "
30,frame0692_zednode.jpg,"[1125.0, 479.0, 155.0, 106.0]","In other words, 'red bell pepper' is = "
30,frame0692_zednode.jpg,"[1125.0, 414.0, 155.0, 91.0]","In other words, 'drawer' is = "
30,frame0692_zednode.jpg,"[1125.0, 548.0, 155.0, 115.0]","In other words, 'chest of drawers' is = "
30,frame0692_zednode.jpg,"[0.0, 0.0, 435.0, 275.0]","In other words, 'handle' is = "
30,frame0692_zednode.jpg,"[507.0, 81.0, 271.0, 199.0]","In other words, 'garlic' is = "
30,frame0692_zednode.jpg,"[468.0, 204.0, 39.0, 72.0]","In other words, 'tomato' is = "
30,frame0692_zednode.jpg,"[717.0, 79.0, 65.0, 201.0]","In other words, 'potato' is = "
30,frame0692_zednode.jpg,"[766.0, 96.0, 255.0, 185.0]","In other words, 'floor' is = "
30,frame0692_zednode.jpg,"[1017.0, 121.0, 46.0, 145.0]","In other words, 'wall' is = "
30,frame0692_zednode.jpg,"[1185.0, 518.0, 94.0, 32.0]","In other words, 'person' is = "
30,frame0692_zednode.jpg,"[432.0, 0.0, 848.0, 263.0]","In other words, 'gripper' is = "
30,frame0692_zednode.jpg,"[0.0, 538.0, 1169.0, 182.0]","In other words, 'door' is = "
30,frame0692_zednode.jpg,"[526.0, 240.0, 40.0, 38.0]","In other words, 'poster' is = "
30,frame0692_zednode.jpg,"[805.0, 215.0, 48.0, 45.0]","In other words, 'table' is = "
30,frame0692_zednode.jpg,"[1074.0, 203.0, 68.0, 58.0]","In other words, 'ceiling' is = "
31,frame0022.jpg,"[0.0, 0.0, 1028.0, 264.0]","In other words, 'carrot' is = "
31,frame0022.jpg,"[979.0, 0.0, 238.0, 273.0]","In other words, 'corn' is = "
31,frame0022.jpg,"[775.0, 244.0, 15.0, 34.0]","In other words, 'floor' is = "
31,frame0022.jpg,"[619.0, 239.0, 62.0, 40.0]","In other words, 'wall' is = "
31,frame0022.jpg,"[377.0, 237.0, 162.0, 40.0]","In other words, 'gripper' is = "
31,frame0022.jpg,"[0.0, 126.0, 292.0, 148.0]","In other words, 'door' is = "
31,frame0022.jpg,"[289.0, 158.0, 500.0, 120.0]","In other words, 'poster' is = "
31,frame0022.jpg,"[788.0, 0.0, 492.0, 277.0]","In other words, 'ceiling' is = "
32,frame0552_zednode.jpg,"[13.0, 176.0, 192.0, 118.0]","In other words, 'carrot' is = "
32,frame0552_zednode.jpg,"[473.0, 472.0, 41.0, 53.0]","In other words, 'green bell pepper' is = "
32,frame0552_zednode.jpg,"[36.0, 506.0, 964.0, 214.0]","In other words, 'box, basket, case, bin, container' is = "
32,frame0552_zednode.jpg,"[772.0, 128.0, 111.0, 147.0]","In other words, 'floor' is = "
32,frame0552_zednode.jpg,"[1176.0, 0.0, 104.0, 173.0]","In other words, 'wall' is = "
32,frame0552_zednode.jpg,"[0.0, 0.0, 841.0, 142.0]","In other words, 'gripper' is = "
32,frame0552_zednode.jpg,"[892.0, 142.0, 36.0, 44.0]","In other words, 'door' is = "
32,frame0552_zednode.jpg,"[0.0, 0.0, 1176.0, 558.0]","In other words, 'poster' is = "
32,frame0552_zednode.jpg,"[689.0, 528.0, 23.0, 18.0]","In other words, 'ceiling' is = "
33,frame0271_zednode.jpg,"[825.0, 266.0, 14.0, 31.0]","In other words, 'toy_cat' is = "
33,frame0271_zednode.jpg,"[876.0, 275.0, 64.0, 20.0]","In other words, 'white toy' is = "
33,frame0271_zednode.jpg,"[662.0, 225.0, 13.0, 23.0]","In other words, 'floor' is = "
33,frame0271_zednode.jpg,"[442.0, 448.0, 358.0, 272.0]","In other words, 'wall' is = "
33,frame0271_zednode.jpg,"[677.0, 212.0, 44.0, 81.0]","In other words, 'gripper' is = "
33,frame0271_zednode.jpg,"[671.0, 476.0, 48.0, 44.0]","In other words, 'door' is = "
33,frame0271_zednode.jpg,"[1030.0, 470.0, 59.0, 33.0]","In other words, 'poster' is = "
33,frame0271_zednode.jpg,"[107.0, 0.0, 1173.0, 298.0]","In other words, 'ceiling' is = "
34,frame0711_gripper.jpg,"[364.0, 398.0, 86.0, 53.0]","In other words, 'cucumber' is = "
34,frame0711_gripper.jpg,"[491.0, 411.0, 42.0, 40.0]","In other words, 'green chili pepper' is = "
34,frame0711_gripper.jpg,"[0.0, 452.0, 1280.0, 268.0]","In other words, 'corn' is = "
34,frame0711_gripper.jpg,"[0.0, 0.0, 1280.0, 185.0]","In other words, 'potato' is = "
34,frame0711_gripper.jpg,"[971.0, 405.0, 122.0, 46.0]","In other words, 'wall' is = "
34,frame0711_gripper.jpg,"[1220.0, 157.0, 60.0, 31.0]","In other words, 'table' is = "
34,frame0711_gripper.jpg,"[1201.0, 415.0, 79.0, 36.0]","In other words, 'ceiling' is = "
35,frame0419_zednode.jpg,"[50.0, 622.0, 38.0, 28.0]","In other words, 'carrot' is = "
35,frame0419_zednode.jpg,"[31.0, 599.0, 30.0, 29.0]","In other words, 'green bell pepper' is = "
35,frame0419_zednode.jpg,"[410.0, 516.0, 18.0, 16.0]","In other words, 'white toy' is = "
35,frame0419_zednode.jpg,"[347.0, 171.0, 22.0, 46.0]","In other words, 'garlic' is = "
35,frame0419_zednode.jpg,"[88.0, 637.0, 39.0, 31.0]","In other words, 'tomato' is = "
35,frame0419_zednode.jpg,"[465.0, 542.0, 32.0, 35.0]","In other words, 'floor' is = "
35,frame0419_zednode.jpg,"[441.0, 444.0, 351.0, 276.0]","In other words, 'wall' is = "
35,frame0419_zednode.jpg,"[337.0, 602.0, 34.0, 24.0]","In other words, 'gripper' is = "
35,frame0419_zednode.jpg,"[0.0, 242.0, 1280.0, 468.0]","In other words, 'door' is = "
35,frame0419_zednode.jpg,"[512.0, 186.0, 106.0, 102.0]","In other words, 'poster' is = "
35,frame0419_zednode.jpg,"[335.0, 0.0, 945.0, 263.0]","In other words, 'ceiling' is = "
36,exploration_zed_node_left_image_rect_color_594.jpg,"[971.0, 0.0, 309.0, 45.0]","In other words, 'red bell pepper' is = "
36,exploration_zed_node_left_image_rect_color_594.jpg,"[878.0, 156.0, 21.0, 47.0]","In other words, 'white toy' is = "
36,exploration_zed_node_left_image_rect_color_594.jpg,"[1171.0, 388.0, 109.0, 332.0]","In other words, 'garlic' is = "
36,exploration_zed_node_left_image_rect_color_594.jpg,"[824.0, 585.0, 27.0, 24.0]","In other words, 'tomato' is = "
36,exploration_zed_node_left_image_rect_color_594.jpg,"[1069.0, 584.0, 27.0, 22.0]","In other words, 'floor' is = "
36,exploration_zed_node_left_image_rect_color_594.jpg,"[923.0, 588.0, 33.0, 28.0]","In other words, 'wall' is = "
36,exploration_zed_node_left_image_rect_color_594.jpg,"[1012.0, 173.0, 33.0, 32.0]","In other words, 'gripper' is = "
36,exploration_zed_node_left_image_rect_color_594.jpg,"[0.0, 524.0, 1280.0, 196.0]","In other words, 'door' is = "
36,exploration_zed_node_left_image_rect_color_594.jpg,"[457.0, 496.0, 306.0, 224.0]","In other words, 'poster' is = "
36,exploration_zed_node_left_image_rect_color_594.jpg,"[701.0, 524.0, 46.0, 66.0]","In other words, 'table' is = "
36,exploration_zed_node_left_image_rect_color_594.jpg,"[87.0, 83.0, 321.0, 196.0]","In other words, 'ceiling' is = "
37,frame1484_gripper.jpg,"[969.0, 205.0, 81.0, 66.0]","In other words, 'carrot' is = "
37,frame1484_gripper.jpg,"[558.0, 402.0, 78.0, 79.0]","In other words, 'cucumber' is = "
37,frame1484_gripper.jpg,"[756.0, 437.0, 40.0, 117.0]","In other words, 'green bell pepper' is = "
37,frame1484_gripper.jpg,"[0.0, 241.0, 324.0, 479.0]","In other words, 'corn' is = "
37,frame1484_gripper.jpg,"[473.0, 671.0, 67.0, 49.0]","In other words, 'box, basket, case, bin, container' is = "
37,frame1484_gripper.jpg,"[674.0, 92.0, 53.0, 112.0]","In other words, 'tomato' is = "
37,frame1484_gripper.jpg,"[774.0, 283.0, 81.0, 61.0]","In other words, 'potato' is = "
37,frame1484_gripper.jpg,"[0.0, 0.0, 1280.0, 276.0]","In other words, 'floor' is = "
37,frame1484_gripper.jpg,"[163.0, 3.0, 1117.0, 717.0]","In other words, 'wall' is = "
38,frame0033_zednode.jpg,"[1157.0, 638.0, 123.0, 82.0]","In other words, 'carrot' is = "
38,frame0033_zednode.jpg,"[436.0, 445.0, 358.0, 275.0]","In other words, 'drawer' is = "
38,frame0033_zednode.jpg,"[1145.0, 377.0, 135.0, 343.0]","In other words, 'chest of drawers' is = "
38,frame0033_zednode.jpg,"[1157.0, 517.0, 123.0, 171.0]","In other words, 'handle' is = "
38,frame0033_zednode.jpg,"[144.0, 647.0, 56.0, 35.0]","In other words, 'white toy' is = "
38,frame0033_zednode.jpg,"[1138.0, 349.0, 30.0, 21.0]","In other words, 'garlic' is = "
38,frame0033_zednode.jpg,"[829.0, 307.0, 56.0, 53.0]","In other words, 'tomato' is = "
38,frame0033_zednode.jpg,"[1045.0, 346.0, 46.0, 29.0]","In other words, 'floor' is = "
38,frame0033_zednode.jpg,"[0.0, 541.0, 1147.0, 179.0]","In other words, 'wall' is = "
38,frame0033_zednode.jpg,"[1065.0, 168.0, 27.0, 12.0]","In other words, 'person' is = "
38,frame0033_zednode.jpg,"[967.0, 243.0, 13.0, 21.0]","In other words, 'gripper' is = "
38,frame0033_zednode.jpg,"[909.0, 206.0, 56.0, 45.0]","In other words, 'door' is = "
38,frame0033_zednode.jpg,"[1211.0, 463.0, 69.0, 19.0]","In other words, 'poster' is = "
38,frame0033_zednode.jpg,"[1156.0, 419.0, 124.0, 100.0]","In other words, 'table' is = "
38,frame0033_zednode.jpg,"[1157.0, 492.0, 123.0, 110.0]","In other words, 'ceiling' is = "
39,frame0574_zednode.jpg,"[0.0, 0.0, 1280.0, 266.0]","In other words, 'eggplant' is = "
39,frame0574_zednode.jpg,"[0.0, 154.0, 218.0, 114.0]","In other words, 'box, basket, case, bin, container' is = "
39,frame0574_zednode.jpg,"[0.0, 603.0, 251.0, 117.0]","In other words, 'tomato' is = "
39,frame0574_zednode.jpg,"[0.0, 0.0, 878.0, 107.0]","In other words, 'floor' is = "
39,frame0574_zednode.jpg,"[0.0, 199.0, 1280.0, 518.0]","In other words, 'wall' is = "
39,frame0574_zednode.jpg,"[581.0, 567.0, 118.0, 50.0]","In other words, 'gripper' is = "
39,frame0574_zednode.jpg,"[440.0, 434.0, 352.0, 286.0]","In other words, 'door' is = "
39,frame0574_zednode.jpg,"[231.0, 624.0, 751.0, 96.0]","In other words, 'poster' is = "
39,frame0574_zednode.jpg,"[932.0, 707.0, 24.0, 13.0]","In other words, 'ceiling' is = "
40,frame0746_gripper.jpg,"[757.0, 538.0, 86.0, 57.0]","In other words, 'green bell pepper' is = "
40,frame0746_gripper.jpg,"[1119.0, 340.0, 26.0, 31.0]","In other words, 'red chili pepper' is = "
40,frame0746_gripper.jpg,"[1006.0, 287.0, 107.0, 66.0]","In other words, 'toy_cat' is = "
40,frame0746_gripper.jpg,"[408.0, 259.0, 56.0, 105.0]","In other words, 'garlic' is = "
40,frame0746_gripper.jpg,"[711.0, 572.0, 35.0, 14.0]","In other words, 'wall' is = "
40,frame0746_gripper.jpg,"[743.0, 569.0, 25.0, 22.0]","In other words, 'door' is = "
40,frame0746_gripper.jpg,"[824.0, 557.0, 25.0, 31.0]","In other words, 'poster' is = "
40,frame0746_gripper.jpg,"[1161.0, 348.0, 32.0, 22.0]","In other words, 'ceiling' is = "
41,frame0084_zednode.jpg,"[652.0, 590.0, 513.0, 130.0]","In other words, 'carrot' is = "
41,frame0084_zednode.jpg,"[1187.0, 646.0, 93.0, 74.0]","In other words, 'green bell pepper' is = "
41,frame0084_zednode.jpg,"[689.0, 193.0, 246.0, 80.0]","In other words, 'green chili pepper' is = "
41,frame0084_zednode.jpg,"[0.0, 163.0, 1280.0, 557.0]","In other words, 'eggplant' is = "
41,frame0084_zednode.jpg,"[441.0, 444.0, 360.0, 276.0]","In other words, 'drawer' is = "
41,frame0084_zednode.jpg,"[700.0, 353.0, 33.0, 22.0]","In other words, 'chest of drawers' is = "
41,frame0084_zednode.jpg,"[733.0, 360.0, 29.0, 9.0]","In other words, 'handle' is = "
41,frame0084_zednode.jpg,"[715.0, 347.0, 68.0, 15.0]","In other words, 'toy_cat' is = "
41,frame0084_zednode.jpg,"[764.0, 350.0, 20.0, 15.0]","In other words, 'tomato' is = "
41,frame0084_zednode.jpg,"[720.0, 364.0, 38.0, 14.0]","In other words, 'potato' is = "
41,frame0084_zednode.jpg,"[754.0, 363.0, 46.0, 17.0]","In other words, 'floor' is = "
41,frame0084_zednode.jpg,"[1188.0, 571.0, 92.0, 87.0]","In other words, 'wall' is = "
41,frame0084_zednode.jpg,"[1189.0, 496.0, 91.0, 84.0]","In other words, 'gripper' is = "
41,frame0084_zednode.jpg,"[1189.0, 422.0, 91.0, 80.0]","In other words, 'door' is = "
41,frame0084_zednode.jpg,"[1260.0, 460.0, 20.0, 9.0]","In other words, 'poster' is = "
41,frame0084_zednode.jpg,"[1260.0, 537.0, 20.0, 10.0]","In other words, 'table' is = "
41,frame0084_zednode.jpg,"[1258.0, 615.0, 22.0, 18.0]","In other words, 'ceiling' is = "
42,frame0786_gripper.jpg,"[0.0, 0.0, 1252.0, 366.0]","In other words, 'carrot' is = "
42,frame0786_gripper.jpg,"[0.0, 232.0, 1280.0, 488.0]","In other words, 'green bell pepper' is = "
42,frame0786_gripper.jpg,"[595.0, 205.0, 123.0, 145.0]","In other words, 'box, basket, case, bin, container' is = "
42,frame0786_gripper.jpg,"[1243.0, 0.0, 37.0, 235.0]","In other words, 'floor' is = "
42,frame0786_gripper.jpg,"[729.0, 224.0, 35.0, 47.0]","In other words, 'wall' is = "
42,frame0786_gripper.jpg,"[0.0, 637.0, 657.0, 83.0]","In other words, 'door' is = "
42,frame0786_gripper.jpg,"[495.0, 652.0, 28.0, 24.0]","In other words, 'poster' is = "
42,frame0786_gripper.jpg,"[545.0, 671.0, 27.0, 27.0]","In other words, 'ceiling' is = "
43,frame0609_zednode.jpg,"[0.0, 0.0, 1280.0, 294.0]","In other words, 'green bell pepper' is = "
43,frame0609_zednode.jpg,"[351.0, 166.0, 163.0, 129.0]","In other words, 'eggplant' is = "
43,frame0609_zednode.jpg,"[372.0, 490.0, 115.0, 90.0]","In other words, 'corn' is = "
43,frame0609_zednode.jpg,"[0.0, 262.0, 1280.0, 458.0]","In other words, 'box, basket, case, bin, container' is = "
43,frame0609_zednode.jpg,"[606.0, 522.0, 21.0, 14.0]","In other words, 'white toy' is = "
43,frame0609_zednode.jpg,"[658.0, 511.0, 20.0, 17.0]","In other words, 'potato' is = "
43,frame0609_zednode.jpg,"[597.0, 537.0, 13.0, 19.0]","In other words, 'floor' is = "
43,frame0609_zednode.jpg,"[298.0, 612.0, 58.0, 17.0]","In other words, 'wall' is = "
43,frame0609_zednode.jpg,"[951.0, 519.0, 57.0, 46.0]","In other words, 'gripper' is = "
43,frame0609_zednode.jpg,"[245.0, 516.0, 1035.0, 204.0]","In other words, 'door' is = "
43,frame0609_zednode.jpg,"[440.0, 445.0, 354.0, 275.0]","In other words, 'poster' is = "
43,frame0609_zednode.jpg,"[851.0, 160.0, 52.0, 37.0]","In other words, 'ceiling' is = "
44,frame1409_gripper.jpg,"[0.0, 0.0, 1280.0, 162.0]","In other words, 'cucumber' is = "
44,frame1409_gripper.jpg,"[312.0, 364.0, 80.0, 83.0]","In other words, 'green chili pepper' is = "
44,frame1409_gripper.jpg,"[10.0, 0.0, 1270.0, 123.0]","In other words, 'red chili pepper' is = "
44,frame1409_gripper.jpg,"[0.0, 414.0, 1280.0, 287.0]","In other words, 'toy_cat' is = "
44,frame1409_gripper.jpg,"[385.0, 357.0, 86.0, 69.0]","In other words, 'garlic' is = "
44,frame1409_gripper.jpg,"[401.0, 399.0, 190.0, 37.0]","In other words, 'tomato' is = "
44,frame1409_gripper.jpg,"[726.0, 409.0, 385.0, 311.0]","In other words, 'wall' is = "
44,frame1409_gripper.jpg,"[906.0, 290.0, 193.0, 141.0]","In other words, 'table' is = "
44,frame1409_gripper.jpg,"[0.0, 118.0, 1280.0, 599.0]","In other words, 'ceiling' is = "
45,frame1976.jpg,"[417.0, 196.0, 58.0, 108.0]","In other words, 'cucumber' is = "
45,frame1976.jpg,"[244.0, 178.0, 117.0, 88.0]","In other words, 'corn' is = "
45,frame1976.jpg,"[0.0, 0.0, 1280.0, 262.0]","In other words, 'white toy' is = "
45,frame1976.jpg,"[0.0, 185.0, 1280.0, 535.0]","In other words, 'potato' is = "
45,frame1976.jpg,"[925.0, 634.0, 272.0, 86.0]","In other words, 'wall' is = "
45,frame1976.jpg,"[1065.0, 197.0, 160.0, 95.0]","In other words, 'table' is = "
46,frame0617_zednode.jpg,"[465.0, 667.0, 23.0, 41.0]","In other words, 'carrot' is = "
46,frame0617_zednode.jpg,"[226.0, 646.0, 795.0, 74.0]","In other words, 'box, basket, case, bin, container' is = "
46,frame0617_zednode.jpg,"[44.0, 672.0, 207.0, 48.0]","In other words, 'tomato' is = "
46,frame0617_zednode.jpg,"[277.0, 691.0, 40.0, 29.0]","In other words, 'potato' is = "
46,frame0617_zednode.jpg,"[427.0, 127.0, 54.0, 45.0]","In other words, 'floor' is = "
46,frame0617_zednode.jpg,"[979.0, 0.0, 301.0, 243.0]","In other words, 'wall' is = "
46,frame0617_zednode.jpg,"[191.0, 82.0, 223.0, 189.0]","In other words, 'gripper' is = "
46,frame0617_zednode.jpg,"[0.0, 0.0, 1191.0, 653.0]","In other words, 'door' is = "
46,frame0617_zednode.jpg,"[371.0, 702.0, 41.0, 18.0]","In other words, 'poster' is = "
47,frame0032_zednode.jpg,"[649.0, 351.0, 32.0, 21.0]","In other words, 'drawer' is = "
47,frame0032_zednode.jpg,"[640.0, 346.0, 22.0, 18.0]","In other words, 'chest of drawers' is = "
47,frame0032_zednode.jpg,"[452.0, 313.0, 52.0, 51.0]","In other words, 'handle' is = "
47,frame0032_zednode.jpg,"[726.0, 380.0, 212.0, 305.0]","In other words, 'white toy' is = "
47,frame0032_zednode.jpg,"[705.0, 349.0, 19.0, 16.0]","In other words, 'garlic' is = "
47,frame0032_zednode.jpg,"[0.0, 0.0, 1280.0, 287.0]","In other words, 'tomato' is = "
47,frame0032_zednode.jpg,"[0.0, 117.0, 1280.0, 600.0]","In other words, 'potato' is = "
47,frame0032_zednode.jpg,"[834.0, 212.0, 135.0, 54.0]","In other words, 'floor' is = "
47,frame0032_zednode.jpg,"[556.0, 220.0, 88.0, 66.0]","In other words, 'wall' is = "
47,frame0032_zednode.jpg,"[761.0, 186.0, 258.0, 85.0]","In other words, 'key' is = "
47,frame0032_zednode.jpg,"[714.0, 227.0, 47.0, 44.0]","In other words, 'gripper' is = "
47,frame0032_zednode.jpg,"[491.0, 221.0, 46.0, 44.0]","In other words, 'door' is = "
47,frame0032_zednode.jpg,"[538.0, 258.0, 11.0, 20.0]","In other words, 'poster' is = "
47,frame0032_zednode.jpg,"[553.0, 264.0, 17.0, 23.0]","In other words, 'table' is = "
47,frame0032_zednode.jpg,"[610.0, 202.0, 18.0, 11.0]","In other words, 'ceiling' is = "
48,frame0126_zednode.jpg,"[0.0, 171.0, 1280.0, 549.0]","In other words, 'cucumber' is = "
48,frame0126_zednode.jpg,"[0.0, 0.0, 1136.0, 291.0]","In other words, 'box, basket, case, bin, container' is = "
48,frame0126_zednode.jpg,"[0.0, 166.0, 129.0, 125.0]","In other words, 'toy_cat' is = "
48,frame0126_zednode.jpg,"[720.0, 132.0, 109.0, 145.0]","In other words, 'floor' is = "
48,frame0126_zednode.jpg,"[838.0, 147.0, 35.0, 43.0]","In other words, 'wall' is = "
48,frame0126_zednode.jpg,"[1106.0, 0.0, 174.0, 183.0]","In other words, 'gripper' is = "
48,frame0126_zednode.jpg,"[0.0, 0.0, 796.0, 142.0]","In other words, 'door' is = "
48,frame0126_zednode.jpg,"[95.0, 548.0, 62.0, 83.0]","In other words, 'poster' is = "
48,frame0126_zednode.jpg,"[847.0, 642.0, 35.0, 41.0]","In other words, 'ceiling' is = "
49,frame1031.jpg,"[235.0, 198.0, 125.0, 90.0]","In other words, 'carrot' is = "
49,frame1031.jpg,"[141.0, 148.0, 119.0, 104.0]","In other words, 'cucumber' is = "
49,frame1031.jpg,"[80.0, 249.0, 139.0, 127.0]","In other words, 'green bell pepper' is = "
49,frame1031.jpg,"[0.0, 81.0, 1280.0, 636.0]","In other words, 'green chili pepper' is = "
49,frame1031.jpg,"[289.0, 133.0, 95.0, 80.0]","In other words, 'red bell pepper' is = "
49,frame1031.jpg,"[234.0, 282.0, 228.0, 121.0]","In other words, 'eggplant' is = "
49,frame1031.jpg,"[0.0, 0.0, 1280.0, 159.0]","In other words, 'corn' is = "
49,frame1031.jpg,"[442.0, 93.0, 129.0, 43.0]","In other words, 'toy_cat' is = "
49,frame1031.jpg,"[412.0, 92.0, 279.0, 300.0]","In other words, 'garlic' is = "
